"Country or Area Code","Country or Area","Year","Value"
"MDA","Moldova","1978","0"
"MDA","Moldova","1977","0"
"MDA","Moldova","1976","0"
"MDA","Moldova","1975","0"
"MDA","Moldova","1970","0"
"MDA","Moldova","1965","0"
"MDA","Moldova","1960","0"
"MNG","Mongolia","2007","916110"
"MNG","Mongolia","2006","775256"
"MNG","Mongolia","2005","557207"
"MNG","Mongolia","2004","428695"
"MNG","Mongolia","2003","319000"
"MNG","Mongolia","2002","216000"
"MNG","Mongolia","2001","195000"
"MNG","Mongolia","2000","154600"
"MNG","Mongolia","1999","34562"
"MNG","Mongolia","1998","9032"
"MNG","Mongolia","1997","2000"
"MNG","Mongolia","1996","900"
"MNG","Mongolia","1995","0"
"MNG","Mongolia","1994","0"
"MNG","Mongolia","1993","0"
"MNG","Mongolia","1992","0"
"MNG","Mongolia","1991","0"
"MNG","Mongolia","1990","0"
"MNG","Mongolia","1989","0"
"MNG","Mongolia","1988","0"
"MNG","Mongolia","1987","0"
"MNG","Mongolia","1986","0"
"MNG","Mongolia","1985","0"
"MNG","Mongolia","1984","0"
"MNG","Mongolia","1983","0"
"MNG","Mongolia","1982","0"
"MNG","Mongolia","1981","0"
"MNG","Mongolia","1980","0"
"MNG","Mongolia","1979","0"
"MNG","Mongolia","1978","0"
"MNG","Mongolia","1977","0"
"MNG","Mongolia","1976","0"
"MNG","Mongolia","1975","0"
"MNG","Mongolia","1970","0"
"MNG","Mongolia","1965","0"
"MNG","Mongolia","1960","0"
"MNE","Montenegro","2006","643681"
"MNE","Montenegro","2005","543220"
"MNE","Montenegro","2004","483766"
"MAR","Morocco","2008","2.281569E+07"
"MAR","Morocco","2007","2.00293E+07"
"MAR","Morocco","2006","1.600473E+07"
"MAR","Morocco","2005","1.239281E+07"
"MAR","Morocco","2004","9336878"
"MAR","Morocco","2003","7359870"
"MAR","Morocco","2002","6198670"
"MAR","Morocco","2001","4771739"
"MAR","Morocco","2000","2342000"
"MAR","Morocco","1999","369174"
"MAR","Morocco","1998","116645"
"MAR","Morocco","1997","74472"
"MAR","Morocco","1996","42942"
"MAR","Morocco","1995","29511"
"MAR","Morocco","1994","13794"
"MAR","Morocco","1993","6725"
"MAR","Morocco","1992","3217"
"MAR","Morocco","1991","1500"
"MAR","Morocco","1990","904"
"MAR","Morocco","1989","700"
"MAR","Morocco","1988","105"
"MAR","Morocco","1987","60"
"MAR","Morocco","1986","0"
"MAR","Morocco","1985","0"
"MAR","Morocco","1984","0"
"MAR","Morocco","1983","0"
"MAR","Morocco","1982","0"
"MAR","Morocco","1981","0"
"MAR","Morocco","1980","0"
"MAR","Morocco","1979","0"
"MAR","Morocco","1978","0"
"MAR","Morocco","1977","0"
"MAR","Morocco","1976","0"
"MAR","Morocco","1975","0"
"MAR","Morocco","1970","0"
"MAR","Morocco","1965","0"
"MAR","Morocco","1960","0"
"MOZ","Mozambique","2008","4405006"
"MOZ","Mozambique","2007","3300000"
"MOZ","Mozambique","2006","2339317"
"MOZ","Mozambique","2005","1503943"
"MOZ","Mozambique","2004","708000"
"MOZ","Mozambique","2003","435757"
"MOZ","Mozambique","2002","254759"
"MOZ","Mozambique","2001","152652"
"MOZ","Mozambique","2000","51065"
"MOZ","Mozambique","1999","12243"
"MOZ","Mozambique","1998","6725"
"MOZ","Mozambique","1997","2500"
"MOZ","Mozambique","1996","0"
"MOZ","Mozambique","1995","0"
"MOZ","Mozambique","1994","0"
"MOZ","Mozambique","1993","0"
"MOZ","Mozambique","1992","0"
"MOZ","Mozambique","1991","0"
"MOZ","Mozambique","1990","0"
"MOZ","Mozambique","1989","0"
"MOZ","Mozambique","1988","0"
"MOZ","Mozambique","1987","0"
"MOZ","Mozambique","1986","0"
"MOZ","Mozambique","1985","0"
"MOZ","Mozambique","1984","0"
"MOZ","Mozambique","1983","0"
"MOZ","Mozambique","1982","0"
"MOZ","Mozambique","1981","0"
"MOZ","Mozambique","1980","0"
"MOZ","Mozambique","1979","0"
"MOZ","Mozambique","1978","0"
"MOZ","Mozambique","1977","0"
"MOZ","Mozambique","1976","0"
"MOZ","Mozambique","1975","0"
"MOZ","Mozambique","1970","0"
"MOZ","Mozambique","1965","0"
"MOZ","Mozambique","1960","0"
"MMR","Myanmar","2008","375800"
"MMR","Myanmar","2007","271378"
"MMR","Myanmar","2006","214214"
"MMR","Myanmar","2005","128700"
"MMR","Myanmar","2004","92452"
"MMR","Myanmar","2003","66517"
"MMR","Myanmar","2002","47982"
"MMR","Myanmar","2001","22671"
"MMR","Myanmar","2000","13397"
"MMR","Myanmar","1999","11389"
"MMR","Myanmar","1998","8516"
"MMR","Myanmar","1997","8492"
"MMR","Myanmar","1996","7260"
"MMR","Myanmar","1995","2766"
"MMR","Myanmar","1994","1920"
"MMR","Myanmar","1993","643"
"MMR","Myanmar","1992","0"
"MMR","Myanmar","1991","0"
"MMR","Myanmar","1990","0"
"MMR","Myanmar","1989","0"
"MMR","Myanmar","1988","0"
"MMR","Myanmar","1987","0"
"MMR","Myanmar","1986","0"
"MMR","Myanmar","1985","0"
"MMR","Myanmar","1984","0"
"MMR","Myanmar","1983","0"
"MMR","Myanmar","1982","0"
"MMR","Myanmar","1981","0"
"MMR","Myanmar","1980","0"
"MMR","Myanmar","1979","0"
"MMR","Myanmar","1978","0"
"MMR","Myanmar","1977","0"
"MMR","Myanmar","1976","0"
"MMR","Myanmar","1975","0"
"MMR","Myanmar","1970","0"
"MMR","Myanmar","1965","0"
"MMR","Myanmar","1960","0"
"NAM","Namibia","2008","1052000"
"NAM","Namibia","2007","800270"
"NAM","Namibia","2006","608846"
"NAM","Namibia","2005","448857"
"NAM","Namibia","2004","286095"
"NAM","Namibia","2003","223671"
"NAM","Namibia","2002","150000"
"NAM","Namibia","2001","106600"
"NAM","Namibia","2000","82000"
"NAM","Namibia","1999","30000"
"NAM","Namibia","1998","19500"
"NAM","Namibia","1997","12500"
"NAM","Namibia","1996","6644"
"NAM","Namibia","1995","3500"
"NAM","Namibia","1994","0"
"NAM","Namibia","1993","0"
"NAM","Namibia","1992","0"
"NAM","Namibia","1991","0"
"NAM","Namibia","1990","0"
"NAM","Namibia","1989","0"
"NAM","Namibia","1988","0"
"NAM","Namibia","1987","0"
"NAM","Namibia","1986","0"
"NAM","Namibia","1985","0"
"NAM","Namibia","1984","0"
"NAM","Namibia","1983","0"
"NAM","Namibia","1982","0"
"NAM","Namibia","1981","0"
"NAM","Namibia","1980","0"
"NAM","Namibia","1979","0"
"NAM","Namibia","1978","0"
"NAM","Namibia","1977","0"
"NAM","Namibia","1976","0"
"NAM","Namibia","1975","0"
"NAM","Namibia","1970","0"
"NAM","Namibia","1965","0"
"NAM","Namibia","1960","0"
"NRU","Nauru","2001","1500"
"NRU","Nauru","2000","1200"
"NRU","Nauru","1999","1000"
"NRU","Nauru","1998","850"
"NRU","Nauru","1997","750"
"NRU","Nauru","1996","600"
"NRU","Nauru","1995","500"
"NRU","Nauru","1994","450"
"NRU","Nauru","1993","150"
"NRU","Nauru","1992","0"
"NRU","Nauru","1991","0"
"NRU","Nauru","1990","0"
"NRU","Nauru","1989","0"
"NRU","Nauru","1988","0"
"NRU","Nauru","1987","0"
"NRU","Nauru","1986","0"
"NRU","Nauru","1985","0"
"NRU","Nauru","1984","0"
"NRU","Nauru","1983","0"
"NRU","Nauru","1982","0"
"NRU","Nauru","1981","0"
"NRU","Nauru","1980","0"
"NRU","Nauru","1979","0"
"NRU","Nauru","1978","0"
"NRU","Nauru","1977","0"
"NRU","Nauru","1976","0"
"NRU","Nauru","1975","0"
"NRU","Nauru","1970","0"
"NRU","Nauru","1965","0"
"NRU","Nauru","1960","0"
"NPL","Nepal","2007","3268895"
"NPL","Nepal","2006","1157102"
"NPL","Nepal","2005","227316"
"NPL","Nepal","2004","116778"
"NPL","Nepal","2003","81867"
"NPL","Nepal","2002","21881"
"NPL","Nepal","2001","17286"
"NPL","Nepal","2000","10226"
"NPL","Nepal","1999","5500"
"NPL","Nepal","1998","0"
"NPL","Nepal","1997","0"
"NPL","Nepal","1996","0"
"NPL","Nepal","1995","0"
"NPL","Nepal","1994","0"
"NPL","Nepal","1993","0"
"NPL","Nepal","1992","0"
"NPL","Nepal","1991","0"
"NPL","Nepal","1990","0"
"NPL","Nepal","1989","0"
"NPL","Nepal","1988","0"
"NPL","Nepal","1987","0"
"NPL","Nepal","1986","0"
"NPL","Nepal","1985","0"
"NPL","Nepal","1984","0"
"NPL","Nepal","1983","0"
"NPL","Nepal","1982","0"
"NPL","Nepal","1981","0"
"NPL","Nepal","1980","0"
"NPL","Nepal","1979","0"
"NPL","Nepal","1978","0"
"NPL","Nepal","1977","0"
"NPL","Nepal","1976","0"
"NPL","Nepal","1975","0"
"NPL","Nepal","1970","0"
"NPL","Nepal","1965","0"
"NPL","Nepal","1960","0"
"NLD","Netherlands","2008","1.9927E+07"
"NLD","Netherlands","2007","1.9285E+07"
"NLD","Netherlands","2006","1.7296E+07"
"NLD","Netherlands","2005","1.5834E+07"
"NLD","Netherlands","2004","1.48E+07"
"NLD","Netherlands","2003","1.32E+07"
"NLD","Netherlands","2002","1.21E+07"
"NLD","Netherlands","2001","1.22E+07"
"NLD","Netherlands","2000","1.0755E+07"
"NLD","Netherlands","1999","6745460"
"NLD","Netherlands","1998","3351000"
"NLD","Netherlands","1997","1717000"
"NLD","Netherlands","1996","1016000"
"NLD","Netherlands","1995","539000"
"NLD","Netherlands","1994","321000"
"NLD","Netherlands","1993","216000"
"NLD","Netherlands","1992","166000"
"NLD","Netherlands","1991","115000"
"NLD","Netherlands","1990","79000"
"NLD","Netherlands","1989","56000"
"NLD","Netherlands","1988","33000"
"NLD","Netherlands","1987","24200"
"NLD","Netherlands","1986","15300"
"NLD","Netherlands","1985","4800"
"NLD","Netherlands","1983","0"
"NLD","Netherlands","1982","0"
"NLD","Netherlands","1981","0"
"NLD","Netherlands","1980","0"
"NLD","Netherlands","1979","0"
"NLD","Netherlands","1978","0"
"NLD","Netherlands","1977","0"
"NLD","Netherlands","1976","0"
"NLD","Netherlands","1975","0"
"NLD","Netherlands","1970","0"
"NLD","Netherlands","1965","0"
"NLD","Netherlands","1960","0"
"ANT","Netherlands Antilles","2004","200000"
"ANT","Netherlands Antilles","2003","200000"
"ANT","Netherlands Antilles","1999","30000"
"ANT","Netherlands Antilles","1998","16000"
"ANT","Netherlands Antilles","1997","14500"
"ANT","Netherlands Antilles","1996","13977"
"ANT","Netherlands Antilles","1995","11698"
"ANT","Netherlands Antilles","1994","8486"
"ANT","Netherlands Antilles","1993","5710"
"ANT","Netherlands Antilles","1990","0"
"ANT","Netherlands Antilles","1987","0"
"ANT","Netherlands Antilles","1986","0"
"ANT","Netherlands Antilles","1985","0"
"ANT","Netherlands Antilles","1984","0"
"ANT","Netherlands Antilles","1983","0"
"ANT","Netherlands Antilles","1982","0"
"ANT","Netherlands Antilles","1981","0"
"ANT","Netherlands Antilles","1980","0"
"ANT","Netherlands Antilles","1979","0"
"ANT","Netherlands Antilles","1978","0"
"ANT","Netherlands Antilles","1977","0"
"ANT","Netherlands Antilles","1976","0"
"ANT","Netherlands Antilles","1975","0"
"ANT","Netherlands Antilles","1970","0"
"ANT","Netherlands Antilles","1965","0"
"ANT","Netherlands Antilles","1960","0"
"NCL","New Caledonia","2008","196474"
"NCL","New Caledonia","2007","176350"
"NCL","New Caledonia","2006","155000"
"NCL","New Caledonia","2005","134265"
"NCL","New Caledonia","2004","116443"
"NCL","New Caledonia","2003","97113"
"NCL","New Caledonia","2002","80000"
"NCL","New Caledonia","2001","67917"
"NCL","New Caledonia","2000","49948"
"NCL","New Caledonia","1999","25450"
"NCL","New Caledonia","1998","13040"
"NCL","New Caledonia","1997","5198"
"NCL","New Caledonia","1996","2060"
"NCL","New Caledonia","1995","825"
"NCL","New Caledonia","1994","0"
"NCL","New Caledonia","1993","0"
"NCL","New Caledonia","1992","0"
"NCL","New Caledonia","1991","0"
"NCL","New Caledonia","1990","0"
"NCL","New Caledonia","1989","0"
"NCL","New Caledonia","1988","0"
"NCL","New Caledonia","1987","0"
"NCL","New Caledonia","1986","0"
"NCL","New Caledonia","1985","0"
"NCL","New Caledonia","1984","0"
"NCL","New Caledonia","1983","0"
"NCL","New Caledonia","1982","0"
"NCL","New Caledonia","1981","0"
"NCL","New Caledonia","1980","0"
"NCL","New Caledonia","1979","0"
"NCL","New Caledonia","1978","0"
"NCL","New Caledonia","1977","0"
"NCL","New Caledonia","1976","0"
"NCL","New Caledonia","1975","0"
"NCL","New Caledonia","1970","0"
"NCL","New Caledonia","1965","0"
"NCL","New Caledonia","1960","0"
"NZL","New Zealand","2008","4620000"
"NZL","New Zealand","2007","4251207"
"NZL","New Zealand","2006","3802290"
"NZL","New Zealand","2005","3530000"
"NZL","New Zealand","2004","3027000"
"NZL","New Zealand","2003","2599000"
"NZL","New Zealand","2002","2449000"
"NZL","New Zealand","2001","2288000"
"NZL","New Zealand","2000","1542000"
"NZL","New Zealand","1999","1395000"
"NZL","New Zealand","1998","790000"
"NZL","New Zealand","1997","566200"
"NZL","New Zealand","1996","492800"
"NZL","New Zealand","1995","365000"
"NZL","New Zealand","1994","239200"
"NZL","New Zealand","1993","143800"
"NZL","New Zealand","1992","100200"
"NZL","New Zealand","1991","72300"
"NZL","New Zealand","1990","54100"
"NZL","New Zealand","1989","28900"
"NZL","New Zealand","1988","10000"
"NZL","New Zealand","1987","2400"
"NZL","New Zealand","1986","0"
"NZL","New Zealand","1985","0"
"NZL","New Zealand","1984","0"
"NZL","New Zealand","1983","0"
"NZL","New Zealand","1982","0"
"NZL","New Zealand","1981","0"
"NZL","New Zealand","1980","0"
"NZL","New Zealand","1979","0"
"NZL","New Zealand","1978","0"
"NZL","New Zealand","1977","0"
"NZL","New Zealand","1976","0"
"NZL","New Zealand","1975","0"
"NZL","New Zealand","1970","0"
"NZL","New Zealand","1965","0"
"NZL","New Zealand","1960","0"
"NIC","Nicaragua","2008","3038875"
"NIC","Nicaragua","2007","2122767"
"NIC","Nicaragua","2006","1830220"
"NIC","Nicaragua","2005","1119379"
"NIC","Nicaragua","2004","738624"
"NIC","Nicaragua","2003","466706"
"NIC","Nicaragua","2002","237248"
"NIC","Nicaragua","2001","164509"
"NIC","Nicaragua","2000","90294"
"NIC","Nicaragua","1999","44229"
"NIC","Nicaragua","1998","18310"
"NIC","Nicaragua","1997","7560"
"NIC","Nicaragua","1996","5100"
"NIC","Nicaragua","1995","4400"
"NIC","Nicaragua","1994","2183"
"NIC","Nicaragua","1993","324"
"NIC","Nicaragua","1992","0"
"NIC","Nicaragua","1991","0"
"NIC","Nicaragua","1990","0"
"NIC","Nicaragua","1989","0"
"NIC","Nicaragua","1988","0"
"NIC","Nicaragua","1987","0"
"NIC","Nicaragua","1986","0"
"NIC","Nicaragua","1985","0"
"NIC","Nicaragua","1984","0"
"NIC","Nicaragua","1983","0"
"NIC","Nicaragua","1982","0"
"NIC","Nicaragua","1981","0"
"NIC","Nicaragua","1980","0"
"NIC","Nicaragua","1979","0"
"NIC","Nicaragua","1978","0"
"NIC","Nicaragua","1977","0"
"NIC","Nicaragua","1976","0"
"NIC","Nicaragua","1975","0"
"NIC","Nicaragua","1970","0"
"NIC","Nicaragua","1965","0"
"NIC","Nicaragua","1960","0"
"NER","Niger","2008","1677000"
"NER","Niger","2007","900000"
"NER","Niger","2006","483000"
"NER","Niger","2005","323853"
"NER","Niger","2004","172421"
"NER","Niger","2003","82365"
"NER","Niger","2002","57541"
"NER","Niger","2001","2126"
"NER","Niger","2000","2056"
"NER","Niger","1999","2192"
"NER","Niger","1998","1349"
"NER","Niger","1997","98"
"NER","Niger","1996","0"
"NER","Niger","1995","0"
"NER","Niger","1994","0"
"NER","Niger","1993","0"
"NER","Niger","1992","0"
"NER","Niger","1991","0"
"NER","Niger","1990","0"
"NER","Niger","1989","0"
"NER","Niger","1988","0"
"NER","Niger","1987","0"
"NER","Niger","1986","0"
"NER","Niger","1985","0"
"NER","Niger","1984","0"
"NER","Niger","1983","0"
"NER","Niger","1982","0"
"NER","Niger","1981","0"
"NER","Niger","1980","0"
"NER","Niger","1979","0"
"NER","Niger","1978","0"
"NER","Niger","1977","0"
"NER","Niger","1976","0"
"NER","Niger","1975","0"
"NER","Niger","1970","0"
"NER","Niger","1965","0"
"NER","Niger","1960","0"
"NGA","Nigeria","2008","6.298849E+07"
"NGA","Nigeria","2007","4.039561E+07"
"NGA","Nigeria","2006","3.23222E+07"
"NGA","Nigeria","2005","1.8587E+07"
"NGA","Nigeria","2004","9147209"
"NGA","Nigeria","2003","3149473"
"NGA","Nigeria","2002","1569050"
"NGA","Nigeria","2001","266461"
"NGA","Nigeria","2000","30000"
"NGA","Nigeria","1999","25000"
"NGA","Nigeria","1998","20000"
"NGA","Nigeria","1997","15000"
"NGA","Nigeria","1996","14000"
"NGA","Nigeria","1995","13000"
"NGA","Nigeria","1994","12800"
"NGA","Nigeria","1993","9049"
"NGA","Nigeria","1992","0"
"NGA","Nigeria","1991","0"
"NGA","Nigeria","1990","0"
"NGA","Nigeria","1989","0"
"NGA","Nigeria","1988","0"
"NGA","Nigeria","1987","0"
"NGA","Nigeria","1986","0"
"NGA","Nigeria","1985","0"
"NGA","Nigeria","1984","0"
"NGA","Nigeria","1983","0"
"NGA","Nigeria","1982","0"
"NGA","Nigeria","1981","0"
"NGA","Nigeria","1980","0"
"NGA","Nigeria","1979","0"
"NGA","Nigeria","1978","0"
"NGA","Nigeria","1977","0"
"NGA","Nigeria","1976","0"
"NGA","Nigeria","1975","0"
"NGA","Nigeria","1970","0"
"NGA","Nigeria","1965","0"
"NGA","Nigeria","1960","0"
"MNP","Northern Marianas Islands","2004","20474"
"MNP","Northern Marianas Islands","2003","18619"
"MNP","Northern Marianas Islands","2002","17137"
"MNP","Northern Marianas Islands","2001","13200"
"MNP","Northern Marianas Islands","2000","3000"
"MNP","Northern Marianas Islands","1999","2905"
"MNP","Northern Marianas Islands","1995","1200"
"MNP","Northern Marianas Islands","1994","765"
"MNP","Northern Marianas Islands","1993","732"
"MNP","Northern Marianas Islands","1990","0"
"MNP","Northern Marianas Islands","1989","0"
"MNP","Northern Marianas Islands","1988","0"
"MNP","Northern Marianas Islands","1987","0"
"MNP","Northern Marianas Islands","1986","0"
"MNP","Northern Marianas Islands","1985","0"
"MNP","Northern Marianas Islands","1984","0"
"MNP","Northern Marianas Islands","1983","0"
"MNP","Northern Marianas Islands","1982","0"
"MNP","Northern Marianas Islands","1981","0"
"MNP","Northern Marianas Islands","1980","0"
"MNP","Northern Marianas Islands","1979","0"
"MNP","Northern Marianas Islands","1978","0"
"MNP","Northern Marianas Islands","1977","0"
"MNP","Northern Marianas Islands","1976","0"
"MNP","Northern Marianas Islands","1975","0"
"MNP","Northern Marianas Islands","1970","0"
"MNP","Northern Marianas Islands","1965","0"
"MNP","Northern Marianas Islands","1960","0"
"NOR","Norway","2007","5191566"
"NOR","Norway","2006","5007746"
"NOR","Norway","2005","4754453"
"NOR","Norway","2004","4524750"
"NOR","Norway","2003","4060829"
"NOR","Norway","2002","3790000"
"NOR","Norway","2001","3593000"
"NOR","Norway","2000","3224000"
"NOR","Norway","1999","2664000"
"NOR","Norway","1998","2072000"
"NOR","Norway","1997","1676763"
"NOR","Norway","1996","1261445"
"NOR","Norway","1995","981305"
"NOR","Norway","1994","588478"
"NOR","Norway","1993","371403"
"NOR","Norway","1992","282918"
"NOR","Norway","1991","234423"
"NOR","Norway","1990","196828"
"NOR","Norway","1989","167651"
"NOR","Norway","1988","152193"
"NOR","Norway","1987","120029"
"NOR","Norway","1986","87061"
"NOR","Norway","1985","63075"
"NOR","Norway","1984","39050"
"NOR","Norway","1983","23473"
"NOR","Norway","1982","11059"
"NOR","Norway","1981","1670"
"NOR","Norway","1980","0"
"NOR","Norway","1979","0"
"NOR","Norway","1978","0"
"NOR","Norway","1977","0"
"NOR","Norway","1976","0"
"NOR","Norway","1975","0"
"NOR","Norway","1970","0"
"NOR","Norway","1965","0"
"NOR","Norway","1960","0"
"OMN","Oman","2008","3219349"
"OMN","Oman","2007","2500000"
"OMN","Oman","2006","1818024"
"OMN","Oman","2005","1333225"
"OMN","Oman","2004","806280"
"OMN","Oman","2003","594000"
"OMN","Oman","2002","463000"
"OMN","Oman","2001","323000"
"OMN","Oman","2000","162000"
"OMN","Oman","1999","121000"
"OMN","Oman","1998","98000"
"OMN","Oman","1997","53000"
"OMN","Oman","1996","15000"
"OMN","Oman","1995","8052"
"OMN","Oman","1994","6751"
"OMN","Oman","1993","5616"
"OMN","Oman","1992","4721"
"OMN","Oman","1991","3672"
"OMN","Oman","1990","2730"
"OMN","Oman","1989","2098"
"OMN","Oman","1988","1711"
"OMN","Oman","1987","1159"
"OMN","Oman","1986","747"
"OMN","Oman","1985","52"
"OMN","Oman","1984","0"
"OMN","Oman","1983","0"
"OMN","Oman","1982","0"
"OMN","Oman","1981","0"
"OMN","Oman","1980","0"
"OMN","Oman","1979","0"
"OMN","Oman","1978","0"
"OMN","Oman","1977","0"
"OMN","Oman","1976","0"
"OMN","Oman","1975","0"
"OMN","Oman","1970","0"
"OMN","Oman","1965","0"
"OMN","Oman","1960","0"
"PAK","Pakistan","2008","8.801974E+07"
"PAK","Pakistan","2007","6.296075E+07"
"PAK","Pakistan","2006","3.450656E+07"
